Date,AverageTemperature,AverageTemperatureUncertainty,State,Country
1904-03-01,25.226,1.185,Acre,Brazil
1904-04-01,24.906,0.858,Acre,Brazil
1904-05-01,24.895,1.601,Acre,Brazil
1904-06-01,25.041,1.361,Acre,Brazil
1904-07-01,24.528,1.165,Acre,Brazil
1904-08-01,25.91,1.43,Acre,Brazil
1904-09-01,26.233,1.088,Acre,Brazil
1904-10-01,26.104,0.943,Acre,Brazil
1904-11-01,26.118,0.894,Acre,Brazil
1904-12-01,25.784,0.853,Acre,Brazil
1905-01-01,25.745,1.048,Acre,Brazil
1905-02-01,25.711,1.295,Acre,Brazil
1905-03-01,25.324,0.984,Acre,Brazil
1905-04-01,25.555,0.814,Acre,Brazil
1905-05-01,25.861,1.454,Acre,Brazil
1905-06-01,25.659,1.773,Acre,Brazil
1905-07-01,25.522,1.744,Acre,Brazil
1905-08-01,25.869,1.168,Acre,Brazil
1905-09-01,26.421,0.989,Acre,Brazil
1905-10-01,26.647,0.906,Acre,Brazil
1905-11-01,26.571,0.63,Acre,Brazil
1905-12-01,25.654,0.619,Acre,Brazil
1906-01-01,25.667,0.7,Acre,Brazil
1906-02-01,25.586,0.952,Acre,Brazil
1906-03-01,25.593,0.675,Acre,Brazil
1906-04-01,25.911,0.782,Acre,Brazil
1906-05-01,25.493,0.756,Acre,Brazil
1906-06-01,24.294,0.883,Acre,Brazil
1906-07-01,24.602,0.708,Acre,Brazil
1906-08-01,25.668,0.77,Acre,Brazil
1906-09-01,26.348,0.83,Acre,Brazil
1906-10-01,26.033,0.913,Acre,Brazil
1906-11-01,26.006,1.034,Acre,Brazil
1906-12-01,25.012,0.676,Acre,Brazil
1907-01-01,25.228,0.704,Acre,Brazil
1907-02-01,24.898,1.347,Acre,Brazil
1907-03-01,25.803,0.589,Acre,Brazil
1907-04-01,25.179,0.758,Acre,Brazil
1907-05-01,25.105,0.624,Acre,Brazil
1907-06-01,24.188,0.638,Acre,Brazil
1907-07-01,24.208,0.672,Acre,Brazil
1907-08-01,25.507,0.932,Acre,Brazil
1907-09-01,26.384,0.724,Acre,Brazil
1907-10-01,26.121,0.7,Acre,Brazil
1907-11-01,25.774,1.079,Acre,Brazil
1907-12-01,25.251,1.104,Acre,Brazil
1908-01-01,25.577,0.676,Acre,Brazil
1908-02-01,25.051,0.75,Acre,Brazil
1908-03-01,25.41,0.998,Acre,Brazil
1908-04-01,25.285,1.023,Acre,Brazil
1908-05-01,24.868,1.571,Acre,Brazil
1908-06-01,24.666,1.309,Acre,Brazil
1908-07-01,24.501,0.645,Acre,Brazil
1908-08-01,24.917,0.745,Acre,Brazil
1908-09-01,26.104,0.678,Acre,Brazil
1908-10-01,25.249,0.942,Acre,Brazil
1908-11-01,25.267,0.716,Acre,Brazil
1908-12-01,25.333,0.69,Acre,Brazil
1909-01-01,25.094,0.994,Acre,Brazil
1909-02-01,24.872,0.628,Acre,Brazil
1909-03-01,25.685,0.862,Acre,Brazil
1909-04-01,25.222,0.939,Acre,Brazil
1909-05-01,23.957,1.505,Acre,Brazil
1909-06-01,24.038,0.788,Acre,Brazil
1909-07-01,24.323,0.601,Acre,Brazil
1909-08-01,24.993,0.655,Acre,Brazil
1909-09-01,26.682,0.597,Acre,Brazil
1909-10-01,26.339,1.121,Acre,Brazil
1909-11-01,26.188,1.077,Acre,Brazil
1909-12-01,25.545,0.979,Acre,Brazil
1910-01-01,25.209,1.329,Acre,Brazil
1910-02-01,25.34,1.105,Acre,Brazil
1910-03-01,25.173,1.307,Acre,Brazil
1910-04-01,25.09,1.012,Acre,Brazil
1910-05-01,24.803,0.543,Acre,Brazil
1910-06-01,24.335,1.002,Acre,Brazil
1910-07-01,24.359,0.618,Acre,Brazil
1910-08-01,25.072,0.74,Acre,Brazil
1910-09-01,25.923,1.046,Acre,Brazil
1910-10-01,25.339,0.625,Acre,Brazil
1910-11-01,25.749,1.049,Acre,Brazil
1910-12-01,25.091,0.887,Acre,Brazil
1911-01-01,25.197,0.912,Acre,Brazil
1911-02-01,25.565,0.816,Acre,Brazil
1911-03-01,24.937,0.545,Acre,Brazil
1911-04-01,25.039,1.007,Acre,Brazil
1911-05-01,24.696,0.706,Acre,Brazil
1911-06-01,24.445,0.669,Acre,Brazil
1911-07-01,24.599,0.73,Acre,Brazil
1911-08-01,25.56,0.536,Acre,Brazil
1911-09-01,26.508,0.649,Acre,Brazil
1911-10-01,26.527,0.478,Acre,Brazil
1911-11-01,26.251,0.563,Acre,Brazil
1911-12-01,26.334,0.78,Acre,Brazil
1912-01-01,26.391,1.265,Acre,Brazil
1912-02-01,26.167,0.775,Acre,Brazil
1912-03-01,26.08,0.774,Acre,Brazil
1912-04-01,26.243,0.482,Acre,Brazil
1912-05-01,25.611,0.912,Acre,Brazil
1912-06-01,24.734,0.687,Acre,Brazil
1912-07-01,24.326,0.524,Acre,Brazil
1912-08-01,25.42,0.814,Acre,Brazil
1912-09-01,26.44,0.566,Acre,Brazil
1912-10-01,26.413,1.157,Acre,Brazil
1912-11-01,25.418,0.741,Acre,Brazil
1912-12-01,25.311,0.569,Acre,Brazil
1913-01-01,25.429,0.544,Acre,Brazil
1913-02-01,24.938,0.713,Acre,Brazil
1913-03-01,25.612,0.72,Acre,Brazil
1913-04-01,25.242,0.679,Acre,Brazil
1913-05-01,24.963,0.952,Acre,Brazil
1913-06-01,24.708,0.799,Acre,Brazil
1913-07-01,24.963,0.873,Acre,Brazil
1913-08-01,25.957,1.428,Acre,Brazil
1913-09-01,26.528,1.29,Acre,Brazil
1913-10-01,26.834,1.388,Acre,Brazil
1913-11-01,26.562,0.632,Acre,Brazil
1913-12-01,25.97,1.143,Acre,Brazil
1914-01-01,25.954,0.846,Acre,Brazil
1914-02-01,26.171,1.505,Acre,Brazil
1914-03-01,25.858,1.514,Acre,Brazil
1914-04-01,25.402,0.806,Acre,Brazil
1914-05-01,25.431,0.957,Acre,Brazil
1914-06-01,24.762,0.672,Acre,Brazil
1914-07-01,25.12,0.679,Acre,Brazil
1914-08-01,25.73,0.529,Acre,Brazil
1914-09-01,26.564,0.499,Acre,Brazil
1914-10-01,26.348,0.849,Acre,Brazil
1914-11-01,26.162,0.625,Acre,Brazil
1914-12-01,26.526,0.797,Acre,Brazil
1915-01-01,26.421,0.997,Acre,Brazil
1915-02-01,26.376,0.703,Acre,Brazil
1915-03-01,26.581,1.318,Acre,Brazil
1915-04-01,26.469,0.639,Acre,Brazil
1915-05-01,26.241,0.818,Acre,Brazil
1915-06-01,24.6,0.663,Acre,Brazil
1915-07-01,25.382,1.339,Acre,Brazil
1915-08-01,26.247,0.742,Acre,Brazil
1915-09-01,26.759,0.757,Acre,Brazil
1915-10-01,26.588,0.567,Acre,Brazil
1915-11-01,25.629,0.742,Acre,Brazil
1915-12-01,25.626,0.566,Acre,Brazil
1916-01-01,25.162,0.878,Acre,Brazil
1916-02-01,25.251,0.859,Acre,Brazil
1916-03-01,25.444,0.652,Acre,Brazil
1916-04-01,25.489,1.205,Acre,Brazil
1916-05-01,25.278,0.651,Acre,Brazil
1916-06-01,24.002,1.138,Acre,Brazil
1916-07-01,24.027,0.993,Acre,Brazil
1916-08-01,24.872,0.927,Acre,Brazil
1916-09-01,26.672,0.531,Acre,Brazil
1916-10-01,25.771,0.702,Acre,Brazil
1916-11-01,24.665,0.822,Acre,Brazil
1916-12-01,25.16,1.007,Acre,Brazil
1917-01-01,24.902,0.933,Acre,Brazil
1917-02-01,24.553,1.287,Acre,Brazil
1917-03-01,25.398,0.71,Acre,Brazil
1917-04-01,25.025,1.023,Acre,Brazil
1917-05-01,24.537,1.099,Acre,Brazil
1917-06-01,24.693,1.426,Acre,Brazil
1917-07-01,24.41,0.667,Acre,Brazil
1917-08-01,25.12,0.889,Acre,Brazil
1917-09-01,25.622,1.033,Acre,Brazil
1917-10-01,25.181,0.617,Acre,Brazil
1917-11-01,25.611,0.847,Acre,Brazil
1917-12-01,24.332,0.584,Acre,Brazil
1918-01-01,24.223,0.573,Acre,Brazil
1918-02-01,24.663,1.286,Acre,Brazil
1918-03-01,24.882,0.712,Acre,Brazil
1918-04-01,25.038,0.461,Acre,Brazil
1918-05-01,25.27,0.562,Acre,Brazil
1918-06-01,25.426,1.707,Acre,Brazil
1918-07-01,24.717,1.792,Acre,Brazil
1918-08-01,26.239,1.45,Acre,Brazil
1918-09-01,26.494,0.58,Acre,Brazil
1918-10-01,26.122,0.608,Acre,Brazil
1918-11-01,26.104,0.857,Acre,Brazil
1918-12-01,26.191,0.597,Acre,Brazil
1919-01-01,26.625,0.735,Acre,Brazil
1919-02-01,27.032,0.728,Acre,Brazil
1919-03-01,26.094,0.789,Acre,Brazil
1919-04-01,26.166,0.928,Acre,Brazil
1919-05-01,25.837,1.118,Acre,Brazil
1919-06-01,25.048,0.509,Acre,Brazil
1919-07-01,24.716,0.467,Acre,Brazil
1919-08-01,25.392,0.508,Acre,Brazil
1919-09-01,26.789,0.432,Acre,Brazil
1919-10-01,26.306,0.482,Acre,Brazil
1919-11-01,25.81,0.711,Acre,Brazil
1919-12-01,25.391,0.689,Acre,Brazil
1920-01-01,25.858,0.738,Acre,Brazil
1920-02-01,26.04,0.772,Acre,Brazil
1920-03-01,25.659,0.94,Acre,Brazil
1920-04-01,25.794,0.671,Acre,Brazil
1920-05-01,25.129,0.592,Acre,Brazil
1920-06-01,24.287,0.576,Acre,Brazil
1920-07-01,24.16,0.861,Acre,Brazil
1920-08-01,25.356,0.461,Acre,Brazil
1920-09-01,26.28,0.464,Acre,Brazil
1920-10-01,26.286,0.766,Acre,Brazil
1920-11-01,25.953,0.736,Acre,Brazil
1920-12-01,25.341,0.626,Acre,Brazil
1921-01-01,25.472,0.583,Acre,Brazil
1921-02-01,25.203,0.471,Acre,Brazil
1921-03-01,25.353,0.502,Acre,Brazil
1921-04-01,25.308,0.626,Acre,Brazil
1921-05-01,25.396,0.482,Acre,Brazil
1921-06-01,23.818,1.44,Acre,Brazil
1921-07-01,23.49,1.447,Acre,Brazil
1921-08-01,25.324,0.587,Acre,Brazil
1921-09-01,26.11,0.98,Acre,Brazil
1921-10-01,25.855,0.901,Acre,Brazil
1921-11-01,26.004,0.601,Acre,Brazil
1921-12-01,26.103,0.731,Acre,Brazil
1922-01-01,26.117,0.726,Acre,Brazil
1922-02-01,25.798,0.643,Acre,Brazil
1922-03-01,25.73,0.539,Acre,Brazil
1922-04-01,25.829,0.903,Acre,Brazil
1922-05-01,25.09,0.56,Acre,Brazil
1922-06-01,24.519,0.69,Acre,Brazil
1922-07-01,24.035,0.808,Acre,Brazil
1922-08-01,25.352,0.82,Acre,Brazil
1922-09-01,26.568,0.574,Acre,Brazil
1922-10-01,25.904,0.962,Acre,Brazil
1922-11-01,25.543,0.661,Acre,Brazil
1922-12-01,25.266,0.611,Acre,Brazil
1923-01-01,25.397,0.724,Acre,Brazil
1923-02-01,25.649,0.594,Acre,Brazil
1923-03-01,25.546,0.666,Acre,Brazil
1923-04-01,25.201,0.699,Acre,Brazil
1923-05-01,25.221,0.624,Acre,Brazil
1923-06-01,24.495,0.5,Acre,Brazil
1923-07-01,24.22,0.583,Acre,Brazil
1923-08-01,25.273,0.695,Acre,Brazil
1923-09-01,26.983,0.77,Acre,Brazil
1923-10-01,26.291,0.822,Acre,Brazil
1923-11-01,26.081,0.705,Acre,Brazil
1923-12-01,25.673,0.583,Acre,Brazil
1924-01-01,26.817,0.779,Acre,Brazil
1924-02-01,25.962,0.641,Acre,Brazil
1924-03-01,26.383,0.74,Acre,Brazil
1924-04-01,25.902,0.55,Acre,Brazil
1924-05-01,25.478,0.505,Acre,Brazil
1924-06-01,24.581,0.597,Acre,Brazil
1924-07-01,24.326,0.694,Acre,Brazil
1924-08-01,25.204,0.677,Acre,Brazil
1924-09-01,25.81,0.556,Acre,Brazil
1924-10-01,25.318,0.627,Acre,Brazil
1924-11-01,25.892,0.895,Acre,Brazil
1924-12-01,25.278,0.539,Acre,Brazil
1925-01-01,25.057,0.543,Acre,Brazil
1925-02-01,24.817,0.784,Acre,Brazil
1925-03-01,25.02,0.625,Acre,Brazil
1925-04-01,25.574,0.537,Acre,Brazil
1925-05-01,25.863,0.528,Acre,Brazil
1925-06-01,24.424,0.558,Acre,Brazil
1925-07-01,24.353,0.723,Acre,Brazil
1925-08-01,25.873,0.586,Acre,Brazil
1925-09-01,26.674,0.883,Acre,Brazil
1925-10-01,26.851,0.533,Acre,Brazil
1925-11-01,26.504,0.798,Acre,Brazil
1925-12-01,26.297,0.516,Acre,Brazil
1926-01-01,26.43,0.641,Acre,Brazil
1926-02-01,26.3,0.657,Acre,Brazil
1926-03-01,26.411,0.668,Acre,Brazil
1926-04-01,26.315,0.67,Acre,Brazil
1926-05-01,25.518,0.623,Acre,Brazil
1926-06-01,25.191,0.647,Acre,Brazil
1926-07-01,24.809,0.809,Acre,Brazil
1926-08-01,26.068,0.6,Acre,Brazil
1926-09-01,26.765,0.729,Acre,Brazil
1926-10-01,26.866,0.691,Acre,Brazil
1926-11-01,26.896,0.714,Acre,Brazil
1926-12-01,26.135,0.647,Acre,Brazil
1927-01-01,25.767,0.637,Acre,Brazil
1927-02-01,25.651,0.549,Acre,Brazil
1927-03-01,25.469,0.668,Acre,Brazil
1927-04-01,25.574,0.526,Acre,Brazil
1927-05-01,25.106,0.528,Acre,Brazil
1927-06-01,24.517,0.687,Acre,Brazil
1927-07-01,23.886,1.495,Acre,Brazil
1927-08-01,25.664,0.663,Acre,Brazil
1927-09-01,26.58,0.906,Acre,Brazil
1927-10-01,26.776,0.713,Acre,Brazil
1927-11-01,26.882,0.699,Acre,Brazil
1927-12-01,26.303,0.507,Acre,Brazil
1928-01-01,26.408,0.605,Acre,Brazil
1928-02-01,26.375,0.914,Acre,Brazil
1928-03-01,25.9,0.629,Acre,Brazil
1928-04-01,25.609,0.551,Acre,Brazil
1928-05-01,25.784,0.92,Acre,Brazil
1928-06-01,25.195,0.66,Acre,Brazil
1928-07-01,24.851,0.721,Acre,Brazil
1928-08-01,25.702,0.733,Acre,Brazil
1928-09-01,26.422,0.693,Acre,Brazil
1928-10-01,26.257,0.56,Acre,Brazil
1928-11-01,26.692,0.728,Acre,Brazil
1928-12-01,25.959,0.669,Acre,Brazil
1929-01-01,25.968,0.662,Acre,Brazil
1929-02-01,25.723,0.461,Acre,Brazil
1929-03-01,25.976,0.761,Acre,Brazil
1929-04-01,25.749,0.736,Acre,Brazil
1929-05-01,25.198,0.764,Acre,Brazil
1929-06-01,24.589,0.549,Acre,Brazil
1929-07-01,24.361,0.834,Acre,Brazil
1929-08-01,25.531,0.654,Acre,Brazil
1929-09-01,26.013,0.597,Acre,Brazil
1929-10-01,25.748,0.633,Acre,Brazil
1929-11-01,26.038,0.681,Acre,Brazil
1929-12-01,25.426,0.462,Acre,Brazil
1930-01-01,25.583,0.544,Acre,Brazil
1930-02-01,25.887,0.725,Acre,Brazil
1930-03-01,25.871,0.775,Acre,Brazil
1930-04-01,25.414,0.367,Acre,Brazil
1930-05-01,25.066,0.467,Acre,Brazil
1930-06-01,24.727,0.513,Acre,Brazil
1930-07-01,24.514,0.58,Acre,Brazil
1930-08-01,25.632,0.471,Acre,Brazil
1930-09-01,25.99,0.89,Acre,Brazil
1930-10-01,26.629,0.649,Acre,Brazil
1930-11-01,26.418,0.479,Acre,Brazil
1930-12-01,26.666,0.57,Acre,Brazil
1931-01-01,26.178,0.751,Acre,Brazil
1931-02-01,26.623,0.52,Acre,Brazil
1931-03-01,26.365,0.397,Acre,Brazil
1931-04-01,26.076,0.434,Acre,Brazil
1931-05-01,24.407,1.469,Acre,Brazil
1931-06-01,23.809,1.795,Acre,Brazil
1931-07-01,24.546,1.197,Acre,Brazil
1931-08-01,25.16,1.351,Acre,Brazil
1931-09-01,26.4,0.615,Acre,Brazil
1931-10-01,26.383,0.423,Acre,Brazil
1931-11-01,26.142,0.538,Acre,Brazil
1931-12-01,25.76,0.439,Acre,Brazil
1932-01-01,25.824,0.468,Acre,Brazil
1932-02-01,25.86,0.485,Acre,Brazil
1932-03-01,25.584,0.378,Acre,Brazil
1932-04-01,25.977,0.598,Acre,Brazil
1932-05-01,25.223,0.665,Acre,Brazil
1932-06-01,24.293,0.767,Acre,Brazil
1932-07-01,24.826,1.071,Acre,Brazil
1932-08-01,25.524,0.499,Acre,Brazil
1932-09-01,26.033,0.735,Acre,Brazil
1932-10-01,26.266,0.349,Acre,Brazil
1932-11-01,26.515,0.362,Acre,Brazil
1932-12-01,26.089,0.363,Acre,Brazil
1933-01-01,26.259,0.478,Acre,Brazil
1933-02-01,26.147,0.601,Acre,Brazil
1933-03-01,26.202,0.496,Acre,Brazil
1933-04-01,26.253,0.325,Acre,Brazil
1933-05-01,25.638,0.399,Acre,Brazil
1933-06-01,24.599,0.493,Acre,Brazil
1933-07-01,24.23,0.462,Acre,Brazil
1933-08-01,25.448,0.625,Acre,Brazil
1933-09-01,26.999,0.546,Acre,Brazil
1933-10-01,26,0.389,Acre,Brazil
1933-11-01,26.077,0.548,Acre,Brazil
1933-12-01,26.061,0.671,Acre,Brazil
1934-01-01,25.234,0.444,Acre,Brazil
1934-02-01,25.214,0.733,Acre,Brazil
1934-03-01,25.467,0.336,Acre,Brazil
1934-04-01,25.244,0.651,Acre,Brazil
1934-05-01,25.256,0.525,Acre,Brazil
1934-06-01,25.203,0.427,Acre,Brazil
1934-07-01,24.847,0.701,Acre,Brazil
1934-08-01,26.069,1.625,Acre,Brazil
1934-09-01,26.161,0.596,Acre,Brazil
1934-10-01,26.267,0.596,Acre,Brazil
1934-11-01,26.292,0.474,Acre,Brazil
1934-12-01,26.022,0.581,Acre,Brazil
1935-01-01,26.21,0.253,Acre,Brazil
1935-02-01,26.278,0.447,Acre,Brazil
1935-03-01,26.315,0.316,Acre,Brazil
1935-04-01,25.257,0.487,Acre,Brazil
1935-05-01,24.714,0.457,Acre,Brazil
1935-06-01,24.847,0.654,Acre,Brazil
1935-07-01,24.499,0.482,Acre,Brazil
1935-08-01,25.031,0.501,Acre,Brazil
1935-09-01,25.721,0.434,Acre,Brazil
1935-10-01,26.58,0.495,Acre,Brazil
1935-11-01,26.412,0.429,Acre,Brazil
1935-12-01,26.283,0.398,Acre,Brazil
1936-01-01,25.65,0.827,Acre,Brazil
1936-02-01,26.544,0.393,Acre,Brazil
1936-03-01,26.242,0.554,Acre,Brazil
1936-04-01,25.873,0.297,Acre,Brazil
1936-05-01,26.191,0.513,Acre,Brazil
1936-06-01,24.839,0.388,Acre,Brazil
1936-07-01,24.488,0.459,Acre,Brazil
1936-08-01,25.055,1.025,Acre,Brazil
1936-09-01,26.419,0.336,Acre,Brazil
1936-10-01,26.89,0.48,Acre,Brazil
1936-11-01,26.835,0.523,Acre,Brazil
1936-12-01,26.317,0.298,Acre,Brazil
1937-01-01,26.329,0.346,Acre,Brazil
1937-02-01,26.44,0.357,Acre,Brazil
1937-03-01,26.489,0.411,Acre,Brazil
1937-04-01,25.825,0.33,Acre,Brazil
1937-05-01,25.183,0.511,Acre,Brazil
1937-06-01,25.286,0.433,Acre,Brazil
1937-07-01,25.803,1.527,Acre,Brazil
1937-08-01,26.439,0.35,Acre,Brazil
1937-09-01,27.235,0.922,Acre,Brazil
1937-10-01,26.282,0.462,Acre,Brazil
1937-11-01,27.684,1.505,Acre,Brazil
1937-12-01,26.56,0.252,Acre,Brazil
1938-01-01,26.199,0.561,Acre,Brazil
1938-02-01,26.432,0.803,Acre,Brazil
1938-03-01,25.896,0.885,Acre,Brazil
1938-04-01,25.625,0.965,Acre,Brazil
1938-05-01,25.341,0.598,Acre,Brazil
1938-06-01,25.046,0.364,Acre,Brazil
1938-07-01,24.82,0.429,Acre,Brazil
1938-08-01,25.357,0.998,Acre,Brazil
1938-09-01,26.379,0.491,Acre,Brazil
1938-10-01,25.645,0.666,Acre,Brazil
1938-11-01,26.307,0.36,Acre,Brazil
1938-12-01,26.049,0.293,Acre,Brazil
1939-01-01,25.86,0.632,Acre,Brazil
1939-02-01,25.951,0.55,Acre,Brazil
1939-03-01,26.245,0.398,Acre,Brazil
1939-04-01,26.036,0.604,Acre,Brazil
1939-05-01,26.01,0.663,Acre,Brazil
1939-06-01,25.924,0.541,Acre,Brazil
1939-07-01,25.019,0.342,Acre,Brazil
1939-08-01,25.741,0.634,Acre,Brazil
1939-09-01,26.215,0.585,Acre,Brazil
1939-10-01,26.616,0.304,Acre,Brazil
1939-11-01,26.494,0.772,Acre,Brazil
1939-12-01,26.185,0.347,Acre,Brazil
1940-01-01,26.076,0.441,Acre,Brazil
1940-02-01,26.95,0.742,Acre,Brazil
1940-03-01,26.866,0.544,Acre,Brazil
1940-04-01,26.122,0.444,Acre,Brazil
1940-05-01,26.014,0.385,Acre,Brazil
1940-06-01,25.881,0.633,Acre,Brazil
1940-07-01,25.766,1.406,Acre,Brazil
1940-08-01,26.079,0.763,Acre,Brazil
1940-09-01,26.96,0.477,Acre,Brazil
1940-10-01,26.693,0.4,Acre,Brazil
1940-11-01,26.637,0.424,Acre,Brazil
1940-12-01,26.386,0.501,Acre,Brazil
1941-01-01,26.453,0.543,Acre,Brazil
1941-02-01,26.64,0.496,Acre,Brazil
1941-03-01,26.938,0.437,Acre,Brazil
1941-04-01,26.63,0.418,Acre,Brazil
1941-05-01,26.105,0.295,Acre,Brazil
1941-06-01,24.575,0.692,Acre,Brazil
1941-07-01,25.554,0.363,Acre,Brazil
1941-08-01,26.078,0.441,Acre,Brazil
1941-09-01,26.49,0.52,Acre,Brazil
1941-10-01,27.084,0.204,Acre,Brazil
1941-11-01,27.156,1.105,Acre,Brazil
1941-12-01,26.427,0.449,Acre,Brazil
1942-01-01,26.746,0.184,Acre,Brazil
1942-02-01,26.895,0.496,Acre,Brazil
1942-03-01,26.725,0.439,Acre,Brazil
1942-04-01,25.63,1.503,Acre,Brazil
1942-05-01,25.535,0.476,Acre,Brazil
1942-06-01,24.551,1.223,Acre,Brazil
1942-07-01,24.056,1.859,Acre,Brazil
1942-08-01,26.332,0.392,Acre,Brazil
1942-09-01,26.737,0.484,Acre,Brazil
1942-10-01,26.514,0.322,Acre,Brazil
1942-11-01,26.887,0.922,Acre,Brazil
1942-12-01,26.263,0.364,Acre,Brazil
1943-01-01,26.36,0.566,Acre,Brazil
1943-02-01,26.253,0.765,Acre,Brazil
1943-03-01,25.83,0.386,Acre,Brazil
1943-04-01,25.657,0.674,Acre,Brazil
1943-05-01,25.502,0.434,Acre,Brazil
1943-06-01,24.754,0.421,Acre,Brazil
1943-07-01,24.667,0.415,Acre,Brazil
1943-08-01,24.793,1.034,Acre,Brazil
1943-09-01,26.331,0.348,Acre,Brazil
1943-10-01,26.684,0.501,Acre,Brazil
1943-11-01,26.54,0.389,Acre,Brazil
1943-12-01,26.032,0.799,Acre,Brazil
1944-01-01,25.702,0.455,Acre,Brazil
1944-02-01,25.97,0.531,Acre,Brazil
1944-03-01,26.055,0.354,Acre,Brazil
1944-04-01,25.7,0.496,Acre,Brazil
1944-05-01,25.907,0.507,Acre,Brazil
1944-06-01,25.157,0.567,Acre,Brazil
1944-07-01,25.021,0.825,Acre,Brazil
1944-08-01,26.618,0.287,Acre,Brazil
1944-09-01,26.588,0.703,Acre,Brazil
1944-10-01,26.62,0.331,Acre,Brazil
1944-11-01,26.425,0.394,Acre,Brazil
1944-12-01,26.145,0.311,Acre,Brazil
1945-01-01,26.15,0.728,Acre,Brazil
1945-02-01,26.175,0.416,Acre,Brazil
1945-03-01,26.662,0.436,Acre,Brazil
1945-04-01,26.247,0.445,Acre,Brazil
1945-05-01,24.6,1.27,Acre,Brazil
1945-06-01,24.805,1.204,Acre,Brazil
1945-07-01,24.966,0.456,Acre,Brazil
1945-08-01,26.588,0.4,Acre,Brazil
1945-09-01,27.02,0.462,Acre,Brazil
1945-10-01,25.849,0.486,Acre,Brazil
1945-11-01,26.418,0.506,Acre,Brazil
1945-12-01,25.97,0.507,Acre,Brazil
1946-01-01,26.326,0.893,Acre,Brazil
1946-02-01,26.424,0.638,Acre,Brazil
1946-03-01,26.458,0.49,Acre,Brazil
1946-04-01,26.195,0.417,Acre,Brazil
1946-05-01,25.842,0.425,Acre,Brazil
1946-06-01,25.197,0.616,Acre,Brazil
1946-07-01,24.774,0.783,Acre,Brazil
1946-08-01,25.967,0.391,Acre,Brazil
1946-09-01,26.751,0.364,Acre,Brazil
1946-10-01,26.107,0.359,Acre,Brazil
1946-11-01,26.383,0.458,Acre,Brazil
1946-12-01,25.925,0.507,Acre,Brazil
1947-01-01,26.001,0.428,Acre,Brazil
1947-02-01,26.167,0.539,Acre,Brazil
1947-03-01,26.561,0.553,Acre,Brazil
1947-04-01,26.125,0.472,Acre,Brazil
1947-05-01,25.277,0.702,Acre,Brazil
1947-06-01,25.404,0.678,Acre,Brazil
1947-07-01,24.403,0.922,Acre,Brazil
1947-08-01,25.567,0.331,Acre,Brazil
1947-09-01,26.365,0.576,Acre,Brazil
1947-10-01,26.342,0.563,Acre,Brazil
1947-11-01,26.22,0.409,Acre,Brazil
1947-12-01,25.782,0.6,Acre,Brazil
1948-01-01,26.15,0.47,Acre,Brazil
1948-02-01,26.141,0.567,Acre,Brazil
1948-03-01,26.129,0.339,Acre,Brazil
1948-04-01,26.113,0.39,Acre,Brazil
